customer_id	cohort_month	lifetime_orders	lifetime_revenue	active_months
17267	2011-08-01	2	317.20	1
15616	2010-09-01	1	317.11	1
17689	2010-08-01	2	317.08	2
12544	2011-11-01	1	316.70	1
16761	2011-09-01	1	316.62	1
15204	2010-12-01	1	316.58	1
12529	2010-06-01	1	316.48	1
13494	2011-02-01	1	316.26	1
17408	2010-07-01	3	316.09	2
12614	2011-03-01	1	315.60	1
15042	2010-04-01	2	315.45	2
16091	2011-05-01	2	315.06	2
17121	2010-11-01	1	314.74	1
14991	2010-10-01	1	314.67	1
18206	2010-06-01	1	314.66	1
18117	2011-11-01	1	314.40	1
18070	2010-02-01	1	314.10	1
15873	2010-07-01	4	313.92	1
12532	2011-11-01	1	313.83	1
15196	2009-12-01	2	313.70	2
13087	2009-12-01	1	313.64	1
16582	2011-08-01	1	313.62	1
17928	2010-05-01	3	313.16	3
13845	2011-10-01	1	312.98	1
15162	2009-12-01	1	312.90	1
13905	2009-12-01	1	312.65	1
17843	2010-10-01	2	312.65	2
15318	2011-12-01	1	312.62	1
13226	2010-11-01	2	312.46	2
12834	2011-03-01	1	312.38	1
17326	2010-06-01	2	312.35	2
14094	2010-09-01	1	311.77	1
14951	2011-09-01	1	311.69	1
12852	2011-02-01	1	311.55	1
13990	2011-05-01	1	311.30	1
15724	2010-11-01	3	310.85	3
16328	2010-05-01	1	310.83	1
13400	2010-05-01	1	310.83	1
13847	2009-12-01	1	310.72	1
16439	2009-12-01	1	310.70	1
15185	2011-09-01	1	310.62	1
14848	2010-10-01	1	310.56	1
15308	2011-03-01	1	310.47	1
15188	2009-12-01	1	310.43	1
13315	2010-01-01	1	310.26	1
14749	2010-08-01	1	310.15	1
13628	2010-02-01	1	310.14	1
17181	2010-04-01	3	309.85	3
15699	2011-11-01	1	309.65	1
16373	2010-10-01	2	309.49	2
12884	2011-09-01	1	309.05	1
15010	2011-11-01	1	308.94	1
16956	2011-11-01	1	308.74	1
16194	2010-11-01	1	308.60	1
14181	2010-05-01	2	308.35	2
13369	2010-12-01	1	308.28	1
14927	2010-11-01	1	308.20	1
15302	2009-12-01	1	308.00	1
13289	2009-12-01	1	307.95	1
15778	2010-10-01	1	307.95	1
16123	2011-10-01	1	307.78	1
13529	2011-05-01	2	307.76	2
14777	2010-11-01	1	307.56	1
13060	2011-03-01	1	307.53	1
17120	2011-04-01	1	307.46	1
13932	2011-02-01	1	307.40	1
15374	2010-03-01	2	307.32	2
14783	2010-02-01	1	307.30	1
17721	2010-02-01	1	307.21	1
13036	2010-01-01	1	307.10	1
13142	2011-11-01	1	307.09	1
15087	2011-03-01	1	306.94	1
13660	2010-11-01	1	306.64	1
16649	2010-07-01	1	306.58	1
13718	2011-02-01	2	306.55	2
18059	2011-10-01	3	306.46	2
16524	2010-01-01	2	306.19	2
17077	2010-05-01	1	306.00	1
15135	2010-06-01	2	305.68	2
16796	2011-09-01	1	305.62	1
16181	2011-09-01	1	305.54	1
15893	2010-08-01	1	305.28	1
13383	2010-06-01	1	305.28	1
15163	2011-05-01	2	304.47	2
16217	2011-03-01	2	304.25	2
18185	2011-04-01	1	304.25	1
16674	2011-09-01	2	304.24	2
17688	2010-11-01	1	304.20	1
14990	2009-12-01	2	304.17	2
17383	2010-09-01	2	304.09	2
15454	2010-03-01	2	303.89	2
16489	2010-09-01	2	303.70	2
14791	2010-04-01	1	303.63	1
14806	2010-09-01	2	303.43	2
18255	2010-09-01	2	303.15	2
16425	2011-02-01	1	302.70	1
14043	2009-12-01	2	302.60	2
18165	2011-06-01	1	302.46	1
17339	2010-07-01	3	302.36	3
17506	2011-09-01	1	302.20	1
15054	2011-10-01	2	302.10	2
15242	2010-10-01	1	302.04	1
16297	2011-03-01	1	301.90	1
13773	2010-02-01	2	301.54	2
15667	2011-10-01	1	301.32	1
15148	2011-11-01	1	301.29	1
13625	2010-04-01	1	301.26	1
16437	2010-10-01	2	301.25	2
12351	2010-11-01	1	300.93	1
16479	2011-11-01	2	300.83	1
16050	2010-11-01	3	300.70	2
17556	2010-11-01	2	300.67	2
17793	2011-11-01	1	300.34	1
14797	2010-07-01	1	300.31	1
17766	2010-11-01	2	299.61	1
12547	2010-07-01	3	299.58	3
12864	2010-07-01	2	299.57	2
13346	2010-04-01	6	299.40	5
17898	2010-05-01	4	299.18	4
13667	2011-07-01	1	299.05	1
12489	2011-01-01	1	298.93	1
17991	2010-04-01	3	298.65	2
15609	2011-06-01	1	298.48	1
17824	2011-10-01	1	298.40	1
12881	2011-03-01	1	298.00	1
18018	2010-10-01	4	297.99	4
16583	2010-02-01	2	297.95	2
12566	2011-09-01	1	297.65	1
14835	2010-04-01	2	297.00	2
12460	2010-09-01	1	296.65	1
17627	2010-08-01	1	296.36	1
13751	2011-02-01	1	296.25	1
12898	2010-02-01	2	296.21	2
13504	2011-10-01	1	295.93	1
14269	2010-09-01	1	295.73	1
14614	2010-11-01	1	295.13	1
16252	2010-11-01	1	295.09	1
16579	2010-10-01	1	295.05	1
12350	2011-02-01	1	294.40	1
17301	2010-03-01	2	294.39	2
17124	2011-06-01	1	294.24	1
17927	2009-12-01	1	294.00	1
15718	2010-06-01	1	293.79	1
14192	2010-11-01	1	293.74	1
15928	2010-02-01	1	293.53	1
17710	2010-10-01	1	293.50	1
16402	2010-12-01	2	293.45	2
17441	2009-12-01	1	293.35	1
15060	2011-11-01	4	293.00	2
16721	2011-03-01	1	292.47	1
16543	2010-04-01	1	292.21	1
13739	2010-06-01	2	292.20	2
14985	2010-12-01	2	292.01	2
13449	2011-11-01	1	291.88	1
17207	2010-02-01	1	291.77	1
17907	2010-03-01	1	291.76	1
17882	2010-11-01	2	291.56	1
16615	2010-03-01	1	291.50	1
18182	2010-09-01	1	291.13	1
17551	2010-12-01	1	290.34	1
15391	2010-05-01	1	289.87	1
16897	2011-01-01	2	289.78	2
13796	2010-07-01	1	289.70	1
15962	2010-09-01	1	289.48	1
14162	2011-02-01	2	289.36	2
15041	2010-09-01	2	288.98	2
15545	2010-12-01	2	288.97	2
17057	2010-04-01	1	288.79	1
17501	2011-05-01	2	288.60	1
16808	2011-03-01	2	288.42	2
16432	2011-10-01	1	287.40	1
17497	2010-04-01	2	287.25	2
13508	2010-03-01	2	287.05	2
12698	2010-04-01	1	285.75	1
14660	2011-08-01	2	285.74	2
14402	2010-02-01	1	285.60	1
17636	2011-11-01	1	285.56	1
12487	2009-12-01	1	285.30	1
16429	2011-08-01	1	284.55	1
15445	2010-04-01	2	284.50	2
17359	2010-03-01	2	284.46	2
13616	2010-01-01	2	283.85	2
13121	2011-03-01	1	283.73	1
15662	2009-12-01	2	283.73	2
13708	2011-03-01	1	283.33	1
13909	2010-07-01	2	282.85	2
15936	2010-08-01	2	282.79	2
13511	2010-02-01	1	282.76	1
16557	2011-07-01	2	281.85	2
13326	2010-10-01	1	281.76	1
13679	2009-12-01	3	281.26	3
18042	2010-06-01	2	281.15	2
12595	2010-07-01	1	281.02	1
15772	2010-10-01	1	280.88	1
12851	2010-08-01	2	280.76	2
13080	2010-04-01	4	280.73	4
14433	2010-08-01	1	280.70	1
14242	2011-01-01	2	280.55	2
13581	2010-10-01	2	280.53	2
17247	2011-11-01	1	280.09	1
15556	2011-11-01	1	279.77	1
12515	2010-12-01	1	278.70	1
14183	2010-08-01	2	278.34	2
14764	2011-10-01	1	278.30	1
14303	2010-10-01	2	277.94	1
15338	2010-01-01	1	277.93	1
16890	2010-05-01	3	277.91	2
12495	2010-03-01	1	277.40	1
15355	2011-10-01	2	277.05	2
13606	2011-02-01	3	276.75	3
13272	2011-09-01	2	276.56	2
12750	2011-08-01	1	275.88	1
13399	2010-07-01	3	275.40	2
16313	2011-10-01	2	274.15	2
17072	2010-03-01	1	273.35	1
13307	2010-04-01	3	273.34	3
17355	2010-11-01	1	273.31	1
13861	2010-06-01	2	273.26	2
17498	2011-09-01	1	272.22	1
13917	2011-06-01	2	272.04	2
14816	2011-05-01	1	271.85	1
17292	2010-05-01	2	271.75	2
14436	2010-06-01	2	271.70	2
13058	2011-07-01	3	271.40	3
15943	2010-01-01	2	271.29	2
17278	2010-05-01	2	271.24	2
18238	2010-07-01	1	270.92	1
14520	2011-02-01	2	270.60	2
16757	2010-10-01	2	270.48	2
12558	2011-12-01	1	269.96	1
18267	2010-02-01	1	269.37	1
15964	2010-02-01	1	269.21	1
13533	2011-03-01	3	269.09	2
17264	2010-10-01	1	268.28	1
12751	2010-09-01	1	268.27	1
18254	2010-05-01	1	267.90	1
14039	2010-05-01	2	267.28	2
15408	2011-03-01	1	267.18	1
15320	2011-10-01	1	267.13	1
15517	2011-04-01	1	267.03	1
15423	2010-03-01	3	266.89	3
17786	2011-01-01	2	266.85	2
14863	2011-11-01	1	266.76	1
13837	2011-01-01	2	266.59	2
14392	2010-10-01	1	266.40	1
15119	2011-04-01	1	266.40	1
12962	2011-08-01	2	266.39	2
13973	2011-02-01	1	264.70	1
16334	2010-08-01	1	263.73	1
13128	2010-03-01	1	263.50	1
16089	2010-07-01	2	263.49	2
12892	2010-11-01	1	263.38	1
12715	2011-08-01	1	263.36	1
17808	2010-05-01	4	262.64	2
13331	2010-11-01	1	262.40	1
17910	2009-12-01	1	261.70	1
14957	2010-03-01	2	261.69	2
13189	2011-08-01	2	260.68	2
17901	2010-07-01	3	260.08	2
17022	2010-10-01	2	260.00	2
16733	2010-06-01	1	259.68	1
12665	2010-02-01	3	259.60	3
13127	2011-09-01	1	259.17	1
17558	2010-11-01	1	259.17	1
17219	2010-10-01	2	259.13	2
15536	2010-10-01	1	259.09	1
14526	2010-11-01	1	258.65	1
13683	2010-09-01	1	258.60	1
16502	2010-03-01	2	258.55	1
13227	2011-05-01	1	257.70	1
15014	2011-06-01	2	257.67	2
15894	2010-12-01	2	257.60	2
16542	2010-11-01	2	257.32	2
15503	2009-12-01	2	257.30	2
15852	2010-07-01	3	257.26	3
14483	2009-12-01	2	257.10	2
15404	2010-11-01	1	257.06	1
14876	2010-05-01	2	256.70	2
14274	2010-01-01	1	256.60	1
13806	2011-10-01	1	256.38	1
17896	2011-11-01	1	256.32	1
17385	2011-11-01	1	256.11	1
13825	2009-12-01	2	255.59	2
14881	2011-11-01	1	255.40	1
16911	2010-02-01	2	255.25	2
12746	2010-06-01	1	254.55	1
14765	2011-06-01	3	254.11	3
17626	2010-04-01	1	254.00	1
16845	2010-03-01	1	253.88	1
13250	2010-07-01	2	253.09	2
17992	2010-11-01	1	252.88	1
15019	2011-03-01	1	252.81	1
15035	2011-09-01	1	252.73	1
13251	2010-11-01	1	252.68	1
16908	2009-12-01	1	252.59	1
15552	2010-03-01	2	252.52	2
16074	2010-11-01	1	252.50	1
13404	2011-05-01	2	252.49	2
13645	2011-08-01	1	252.10	1
17210	2010-11-01	1	251.72	1
16453	2010-06-01	2	251.71	1
16976	2011-03-01	1	251.52	1
14501	2011-01-01	2	251.21	2
14166	2010-03-01	2	251.15	2
18266	2010-10-01	1	251.10	1
16962	2010-10-01	1	251.04	1
12807	2010-11-01	1	250.35	1
15231	2010-03-01	1	250.26	1
17303	2010-12-01	1	250.04	1
15510	2011-01-01	1	250.00	1
16893	2010-11-01	2	249.47	2
13061	2011-09-01	1	248.61	1
13592	2011-03-01	4	247.96	3
16381	2010-10-01	2	247.85	2
15293	2010-02-01	1	247.50	1
18072	2011-06-01	1	247.44	1
13349	2011-11-01	1	247.32	1
14658	2011-08-01	2	247.15	2
14654	2009-12-01	1	246.86	1
15697	2010-01-01	1	246.75	1
13943	2010-05-01	1	246.54	1
15378	2010-07-01	2	246.50	2
15495	2010-11-01	1	246.50	1
15783	2011-11-01	1	246.30	1
18153	2010-02-01	1	246.22	1
16778	2011-03-01	2	245.94	2
14325	2010-05-01	1	245.48	1
14281	2010-10-01	1	245.15	1
15118	2011-07-01	1	244.80	1
15884	2009-12-01	2	244.60	2
16528	2011-12-01	1	244.41	1
14694	2010-04-01	1	244.31	1
13551	2010-02-01	2	244.20	2
17892	2011-07-01	3	244.10	2
17925	2010-12-01	1	244.08	1
13676	2010-03-01	2	243.90	2
16793	2011-10-01	1	243.84	1
13886	2011-09-01	1	243.56	1
12655	2010-10-01	1	243.35	1
12650	2011-12-01	1	242.44	1
16215	2011-09-01	1	242.35	1
15543	2010-09-01	2	242.26	2
17009	2010-06-01	1	242.06	1
13445	2010-03-01	1	241.90	1
13582	2010-04-01	2	241.68	2
15776	2011-07-01	1	241.62	1
14774	2010-06-01	1	241.45	1
14523	2011-08-01	1	241.09	1
16427	2011-02-01	2	241.06	2
16508	2010-03-01	1	240.95	1
13674	2010-10-01	1	240.68	1
15286	2011-10-01	1	240.55	1
15336	2010-11-01	1	240.50	1
15931	2010-10-01	1	239.90	1
15690	2011-08-01	2	239.76	2
13570	2011-04-01	1	239.49	1
13789	2010-11-01	1	239.46	1
17684	2011-10-01	1	239.41	1
17981	2010-10-01	1	239.12	1
13275	2010-03-01	2	238.86	2
12561	2011-02-01	1	238.85	1
16280	2009-12-01	1	238.05	1
18002	2009-12-01	4	237.62	4
17877	2011-06-01	1	237.61	1
14586	2011-03-01	1	237.36	1
15457	2011-03-01	1	237.07	1
12604	2011-03-01	2	236.18	2
13088	2010-10-01	1	236.11	1
16026	2011-10-01	1	236.09	1
12741	2010-06-01	1	236.07	1
17093	2010-04-01	1	235.88	1
17872	2010-11-01	1	235.87	1
16046	2010-05-01	1	235.78	1
14982	2010-05-01	1	234.88	1
12392	2010-04-01	1	234.75	1
13114	2009-12-01	1	234.38	1
14473	2011-03-01	2	234.34	2
17060	2011-03-01	1	234.24	1
13009	2010-02-01	1	234.00	1
13348	2011-10-01	1	233.76	1
14153	2010-08-01	1	233.40	1
15294	2010-10-01	1	233.35	1
13129	2010-06-01	2	233.25	2
16302	2011-08-01	1	233.22	1
17055	2010-09-01	1	232.85	1
13678	2011-07-01	1	232.60	1
18213	2011-04-01	1	232.48	1
13608	2010-06-01	1	232.05	1
14995	2011-03-01	2	231.98	2
16408	2010-04-01	1	231.93	1
17151	2009-12-01	1	231.90	1
17136	2010-02-01	1	231.68	1
18279	2010-07-01	1	231.34	1
15487	2010-01-01	1	231.32	1
18030	2011-10-01	2	230.65	2
17125	2011-10-01	1	230.50	1
13960	2011-09-01	2	230.22	2
18197	2010-05-01	1	230.10	1
14314	2010-10-01	2	229.80	2
14017	2010-05-01	1	229.75	1
12812	2011-10-01	1	229.64	1
13403	2009-12-01	3	229.50	3
17185	2010-04-01	3	229.46	1
15528	2011-03-01	1	229.33	1
17743	2010-09-01	1	229.20	1
17347	2011-09-01	1	228.96	1
15273	2010-04-01	1	228.96	1
13146	2011-11-01	1	228.91	1
17066	2009-12-01	1	228.34	1
16760	2010-10-01	1	228.00	1
15566	2009-12-01	2	227.87	2
14363	2010-09-01	2	227.47	2
17868	2010-11-01	1	227.15	1
12660	2011-11-01	1	227.10	1
16740	2010-11-01	1	226.91	1
15451	2010-04-01	2	226.86	2
18005	2011-10-01	2	226.47	2
14718	2010-10-01	1	226.42	1
12771	2010-08-01	1	226.30	1
17993	2010-04-01	1	225.99	1
14069	2010-05-01	2	225.81	2
17915	2010-06-01	1	225.78	1
16622	2010-06-01	1	225.40	1
12789	2010-01-01	3	225.35	3
16587	2011-04-01	1	225.15	1
14357	2011-10-01	1	225.12	1
16346	2010-11-01	1	224.51	1
15175	2011-09-01	1	224.14	1
12914	2010-11-01	1	223.98	1
16753	2011-10-01	1	223.92	1
14928	2010-03-01	1	223.91	1
16562	2010-08-01	1	223.86	1
13926	2011-11-01	1	223.85	1
13619	2010-02-01	2	223.44	2
17967	2010-10-01	2	223.42	2
18131	2010-03-01	1	222.96	1
12887	2010-11-01	1	222.40	1
14596	2010-03-01	1	222.22	1
15788	2010-07-01	1	221.83	1
14445	2010-09-01	1	221.65	1
17261	2010-07-01	1	221.59	1
17087	2009-12-01	1	221.53	1
14960	2011-06-01	2	221.27	2
12563	2010-10-01	1	221.24	1
13419	2011-10-01	1	221.06	1
12821	2010-04-01	2	220.80	2
16482	2011-11-01	1	220.62	1
13033	2010-10-01	2	220.55	2
18132	2010-07-01	1	220.13	1
18114	2011-02-01	1	220.10	1
13454	2010-03-01	1	219.87	1
13992	2010-09-01	3	219.50	3
14074	2010-03-01	1	219.40	1
15096	2011-10-01	1	219.39	1
12799	2010-06-01	1	219.35	1
14458	2010-11-01	1	219.27	1
15790	2011-11-01	1	218.75	1
15086	2010-03-01	2	218.53	2
12732	2011-06-01	1	218.26	1
15591	2010-02-01	3	217.90	3
16035	2010-05-01	1	217.73	1
16666	2010-03-01	2	217.71	2
15554	2011-03-01	1	217.20	1
13423	2010-10-01	1	217.03	1
15401	2010-05-01	2	216.95	2
18021	2010-07-01	2	216.41	1
17902	2010-06-01	1	216.40	1
12430	2011-10-01	1	216.40	1
15604	2011-10-01	1	216.39	1
13858	2011-10-01	1	216.17	1
16179	2011-10-01	1	215.83	1
16189	2011-09-01	2	215.48	2
14376	2010-01-01	1	215.46	1
14635	2010-09-01	1	215.22	1
18007	2010-11-01	1	215.22	1
16338	2011-07-01	1	214.80	1
14106	2009-12-01	1	214.80	1
14361	2010-05-01	1	214.71	1
17619	2011-01-01	1	214.37	1
15460	2010-12-01	1	214.26	1
14271	2010-10-01	2	214.18	2
14601	2011-11-01	1	213.96	1
18157	2010-05-01	1	213.90	1
13621	2011-08-01	1	213.85	1
17153	2011-11-01	1	213.78	1
13411	2011-08-01	1	213.55	1
16591	2011-10-01	1	213.50	1
13724	2010-03-01	1	213.01	1
12961	2010-11-01	1	211.99	1
12470	2010-01-01	1	211.95	1
15866	2011-08-01	1	211.89	1
13651	2010-11-01	2	211.85	2
14843	2010-09-01	1	211.80	1
15703	2011-03-01	1	211.50	1
13271	2011-11-01	1	211.49	1
12995	2011-09-01	1	211.32	1
15490	2010-10-01	1	210.85	1
13691	2010-11-01	1	210.78	1
14992	2010-09-01	1	210.50	1
13532	2011-11-01	1	210.31	1
17217	2010-03-01	2	210.10	2
16874	2010-11-01	1	209.89	1
17484	2010-03-01	2	209.57	2
13828	2011-11-01	1	209.49	1
13056	2010-06-01	1	209.48	1
14003	2009-12-01	1	209.41	1
15112	2010-04-01	1	209.40	1
16487	2010-02-01	2	209.40	2
17855	2010-12-01	1	208.97	1
15327	2011-10-01	1	208.75	1
15741	2010-03-01	2	208.62	2
15897	2011-05-01	2	208.59	1
16457	2011-05-01	1	208.36	1
15212	2010-11-01	2	208.28	2
12848	2010-02-01	1	208.00	1
16964	2009-12-01	2	207.85	1
16866	2011-07-01	3	207.74	1
15052	2011-01-01	1	207.73	1
16752	2010-12-01	1	207.50	1
13099	2011-09-01	1	207.36	1
17989	2010-11-01	1	207.33	1
15925	2011-05-01	1	207.15	1
15295	2010-02-01	1	207.04	1
15820	2011-01-01	1	206.98	1
17166	2011-05-01	2	206.34	2
14964	2011-04-01	1	206.21	1
15914	2010-11-01	2	205.99	1
14278	2010-10-01	1	205.83	1
16540	2010-10-01	1	205.75	1
17670	2011-04-01	1	205.70	1
16490	2010-09-01	1	205.41	1
14602	2010-02-01	1	205.36	1
15307	2011-09-01	1	205.30	1
12400	2010-10-01	1	205.25	1
15758	2011-11-01	1	205.25	1
15319	2011-03-01	1	204.50	1
17271	2009-12-01	1	204.30	1
16901	2009-12-01	1	204.26	1
17206	2011-10-01	1	204.24	1
14468	2009-12-01	1	204.24	1
13017	2011-12-01	1	204.00	1
17394	2011-05-01	1	203.87	1
17891	2011-06-01	1	203.86	1
14519	2009-12-01	2	203.14	2
17074	2010-05-01	1	203.05	1
15459	2010-07-01	2	202.83	2
15558	2010-03-01	1	202.68	1
18169	2011-10-01	1	202.65	1
12416	2010-02-01	1	202.56	1
14892	2010-01-01	1	202.35	1
12718	2011-09-01	1	202.25	1
14385	2011-11-01	3	202.11	1
13284	2011-01-01	1	201.19	1
18281	2010-05-01	2	201.14	2
12702	2011-11-01	1	201.00	1
13556	2010-09-01	2	200.82	2
14330	2010-03-01	1	200.63	1
17693	2011-07-01	1	200.47	1
13133	2010-09-01	3	200.45	3
13944	2010-02-01	1	200.43	1
14782	2011-01-01	1	200.10	1
15593	2011-09-01	1	199.80	1
13322	2011-11-01	1	199.48	1
14521	2010-08-01	1	199.45	1
18126	2011-10-01	1	198.58	1
15020	2010-11-01	1	198.47	1
17184	2009-12-01	2	198.41	2
17778	2010-02-01	1	197.70	1
14185	2011-01-01	1	197.65	1
14789	2011-11-01	1	197.64	1
17112	2010-07-01	1	197.57	1
12927	2010-11-01	1	197.31	1
15001	2010-11-01	2	197.11	1
15234	2011-03-01	1	197.00	1
13436	2011-12-01	1	196.89	1
15746	2011-07-01	1	196.88	1
13978	2011-10-01	2	196.79	2
16937	2010-07-01	1	196.25	1
16112	2011-01-01	4	195.74	2
13757	2010-02-01	1	195.55	1
17010	2011-11-01	1	195.36	1
15612	2011-10-01	2	195.15	2
14405	2010-11-01	1	195.00	1
17468	2010-11-01	3	194.80	2
17065	2010-03-01	2	194.70	1
17475	2011-09-01	1	194.37	1
16299	2010-08-01	1	193.65	1
14476	2011-03-01	1	193.00	1
14768	2011-08-01	2	192.60	2
15729	2010-11-01	3	192.55	2
16965	2011-04-01	1	192.07	1
18028	2010-05-01	1	192.05	1
14100	2011-07-01	1	191.95	1
15909	2011-06-01	1	191.94	1
16695	2010-05-01	2	191.90	1
14279	2010-01-01	2	191.86	2
15692	2011-11-01	1	191.04	1
14728	2010-10-01	1	190.58	1
15688	2010-10-01	1	190.57	1
15412	2011-06-01	1	190.53	1
18020	2010-06-01	1	190.48	1
14617	2010-10-01	2	190.47	2
13766	2010-08-01	1	190.35	1
13972	2011-05-01	2	190.25	2
17257	2010-09-01	2	189.78	1
18046	2010-02-01	1	189.63	1
13826	2011-06-01	1	189.50	1
14801	2011-10-01	1	189.34	1
16277	2009-12-01	1	188.69	1
14697	2011-05-01	2	188.61	1
17283	2010-11-01	1	188.46	1
16051	2010-01-01	1	188.44	1
13063	2010-08-01	1	188.40	1
14830	2011-10-01	1	188.03	1
17781	2011-03-01	2	188.02	2
17279	2011-10-01	1	187.83	1
15954	2010-04-01	1	187.80	1
15072	2010-08-01	1	187.52	1
13852	2010-04-01	1	187.35	1
18013	2011-07-01	2	187.29	1
13568	2011-06-01	1	187.05	1
16267	2010-04-01	1	186.66	1
18063	2010-03-01	2	186.60	2
17215	2010-09-01	1	186.15	1
16388	2010-02-01	1	186.05	1
15567	2011-11-01	1	186.01	1
17574	2011-04-01	1	185.65	1
12663	2010-02-01	2	185.40	2
14879	2010-01-01	1	185.06	1
16097	2011-04-01	1	185.05	1
14677	2010-04-01	1	184.91	1
17803	2010-11-01	1	184.66	1
16914	2011-11-01	1	183.76	1
14059	2011-03-01	1	183.60	1
13460	2011-10-01	2	183.44	2
14119	2009-12-01	2	183.37	2
14983	2010-01-01	1	183.20	1
16819	2010-08-01	2	182.59	1
12574	2011-01-01	1	182.45	1
14941	2010-05-01	1	182.10	1
13387	2010-10-01	1	181.84	1
12934	2009-12-01	1	181.65	1
16822	2010-01-01	1	181.39	1
15359	2010-01-01	8	181.35	2
16594	2011-09-01	1	181.09	1
17904	2011-11-01	1	181.07	1
14858	2010-07-01	1	180.75	1
18119	2010-12-01	1	180.70	1
17820	2010-11-01	1	180.61	1
16090	2010-03-01	1	180.56	1
14666	2011-11-01	1	179.95	1
12581	2011-10-01	1	179.71	1
18234	2010-06-01	1	179.60	1
16640	2010-11-01	1	179.40	1
14945	2010-10-01	1	179.40	1
18147	2011-08-01	2	179.34	2
15895	2011-07-01	1	179.17	1
14705	2011-05-01	1	179.00	1
15209	2009-12-01	1	178.98	1
15139	2011-01-01	2	178.96	2
14812	2010-04-01	1	178.85	1
16691	2010-05-01	2	178.83	2
17170	2010-11-01	2	178.68	1
17879	2011-06-01	1	178.52	1
15292	2011-05-01	1	178.39	1
18045	2011-10-01	1	178.34	1
17253	2011-11-01	1	178.26	1
18282	2011-08-01	2	178.05	2
16403	2011-01-01	1	177.50	1
13618	2011-06-01	1	177.34	1
13072	2011-03-01	1	177.15	1
16285	2010-03-01	1	176.90	1
17036	2010-11-01	1	176.90	1
13746	2010-10-01	1	176.69	1
17947	2011-11-01	1	176.68	1
14287	2011-05-01	3	176.63	2
12893	2011-11-01	1	176.55	1
18054	2010-11-01	1	176.50	1
18175	2010-02-01	1	176.10	1
18274	2011-11-01	1	175.92	1
17840	2010-09-01	1	175.90	1
17026	2010-10-01	3	175.83	3
18166	2010-03-01	1	175.50	1
14486	2010-06-01	2	175.50	2
13007	2010-05-01	1	175.25	1
16144	2011-04-01	1	175.20	1
17331	2011-08-01	1	175.20	1
16559	2010-11-01	1	175.00	1
17108	2010-02-01	1	174.95	1
18010	2011-03-01	1	174.80	1
14495	2010-02-01	3	174.80	3
14518	2011-10-01	1	174.37	1
15684	2009-12-01	3	173.95	3
17587	2010-03-01	1	173.76	1
14674	2010-07-01	1	173.66	1
15565	2011-09-01	2	173.16	2
16741	2010-03-01	1	173.06	1
16599	2010-11-01	1	172.80	1
13671	2010-11-01	1	172.60	1
13690	2011-10-01	1	172.25	1
17798	2010-05-01	1	172.17	1
15515	2010-11-01	1	171.81	1
17983	2010-11-01	1	171.71	1
17575	2010-02-01	1	171.70	1
13560	2011-12-01	1	171.42	1
16312	2010-10-01	1	171.15	1
16673	2010-01-01	1	171.13	1
14536	2011-03-01	1	170.95	1
15403	2009-12-01	2	170.88	2
14811	2010-11-01	1	170.50	1
15256	2010-05-01	2	170.40	2
17922	2010-06-01	1	170.40	1
14860	2011-11-01	1	170.32	1
16731	2010-03-01	1	170.30	1
15335	2011-10-01	1	170.22	1
13747	2010-10-01	2	169.80	2
14218	2011-10-01	1	169.48	1
16002	2010-03-01	1	169.21	1
15647	2010-10-01	1	169.00	1
12768	2010-09-01	1	168.69	1
14578	2011-12-01	1	168.63	1
18269	2010-12-01	1	168.60	1
18099	2011-08-01	1	168.31	1
17737	2011-10-01	2	168.24	2
14131	2010-03-01	1	168.22	1
12551	2010-12-01	1	168.00	1
17559	2010-07-01	1	167.62	1
17367	2011-04-01	1	167.55	1
18037	2009-12-01	15	167.42	10
17586	2010-03-01	1	167.40	1
13609	2010-04-01	1	167.35	1
16405	2011-02-01	2	167.25	1
15166	2010-08-01	1	167.16	1
17875	2010-01-01	1	167.10	1
13967	2010-11-01	2	166.30	2
17650	2011-11-01	1	166.08	1
18088	2011-10-01	1	166.03	1
18107	2010-09-01	1	165.88	1
13903	2010-11-01	1	165.45	1
13470	2011-08-01	2	165.00	2
15316	2011-01-01	1	165.00	1
16663	2009-12-01	1	165.00	1
15904	2011-12-01	1	164.68	1
13547	2010-10-01	1	164.53	1
17535	2011-03-01	1	164.40	1
13603	2011-11-01	1	164.34	1
17417	2010-06-01	1	164.18	1
14955	2009-12-01	1	163.77	1
14354	2011-11-01	2	163.62	2
14485	2011-11-01	1	162.80	1
16517	2011-03-01	1	162.70	1
18174	2010-04-01	2	162.50	2
12954	2010-03-01	1	162.45	1
15733	2011-03-01	1	162.30	1
15534	2009-12-01	1	162.25	1
16443	2010-07-01	1	162.24	1
12622	2011-04-01	1	162.10	1
12661	2010-09-01	1	162.00	1
17971	2010-06-01	1	161.94	1
17600	2011-11-01	1	161.67	1
16113	2011-06-01	1	161.38	1
13714	2010-08-01	1	161.35	1
13779	2010-07-01	1	161.13	1
13701	2010-09-01	1	161.00	1
13229	2011-04-01	1	160.95	1
17605	2010-04-01	1	160.75	1
17202	2010-10-01	1	160.65	1
17487	2009-12-01	1	160.55	1
15229	2010-05-01	1	160.50	1
16645	2009-12-01	1	160.39	1
18146	2011-05-01	2	160.35	2
12966	2011-11-01	1	160.18	1
14571	2010-10-01	1	160.00	1
13420	2011-06-01	2	159.85	2
13191	2010-02-01	1	159.21	1
13302	2010-07-01	2	159.20	2
